"Date","Price","Open","High","Low","Change %"
"Apr 26, 2017","13,285.0","13,279.0","13,287.0","13,272.0","0.06"
"Apr 25, 2017","13,277.5","13,302.5","13,305.5","13,277.5","-0.32"
"Apr 24, 2017","13,320.0","13,320.0","13,320.0","13,320.0","0.00"
"Apr 21, 2017","13,320.0","13,321.0","13,324.0","13,312.0","-0.03"
"Apr 20, 2017","13,323.5","13,321.5","13,336.5","13,315.5","0.20"
"Apr 19, 2017","13,296.5","13,296.5","13,296.5","13,296.5","0.00"
"Apr 18, 2017","13,296.5","13,276.5","13,301.5","13,276.5","0.08"
"Apr 17, 2017","13,285.5","13,252.5","13,285.5","13,252.5","0.22"
"Apr 14, 2017","13,256.5","13,256.5","13,256.5","13,256.5","0.00"
"Apr 13, 2017","13,256.5","13,251.5","13,267.5","13,246.5","-0.14"
"Apr 12, 2017","13,275.0","13,286.0","13,301.0","13,266.0","-0.05"
"Apr 11, 2017","13,281.5","13,271.5","13,291.5","13,271.5","-0.04"
"Apr 10, 2017","13,286.5","13,326.5","13,329.5","13,276.5","-0.23"
"Apr 07, 2017","13,317.5","13,332.5","13,347.5","13,317.5","-0.13"
"Apr 06, 2017","13,335.5","13,317.5","13,339.5","13,317.5","0.11"
"Apr 05, 2017","13,321.0","13,326.0","13,331.0","13,316.0","-0.05"
"Apr 04, 2017","13,328.0","13,326.0","13,330.0","13,319.0","0.04"
"Apr 03, 2017","13,322.5","13,317.5","13,327.5","13,317.5","-0.02"
"Mar 31, 2017","13,325.5","13,317.5","13,327.5","13,312.5","0.07"
"Mar 30, 2017","13,316.0","13,308.0","13,328.0","13,303.0","0.02"
"Mar 29, 2017","13,313.5","13,311.5","13,333.5","13,306.5","0.02"
"Mar 28, 2017","13,310.5","13,310.5","13,310.5","13,310.5","0.00"
"Mar 27, 2017","13,310.5","13,301.5","13,319.5","13,301.5","-0.12"
"Mar 24, 2017","13,326.5","13,320.5","13,335.5","13,320.5","0.02"
"Mar 23, 2017","13,324.5","13,325.5","13,331.5","13,320.5","-0.03"
"Mar 22, 2017","13,329.0","13,326.0","13,339.0","13,316.0","0.08"
"Mar 21, 2017","13,319.0","13,301.0","13,324.0","13,296.0","0.04"
"Mar 20, 2017","13,313.5","13,331.5","13,336.5","13,306.5","-0.24"
"Mar 17, 2017","13,345.0","13,333.0","13,356.0","13,323.0","-0.03"
"Mar 16, 2017","13,348.5","13,323.5","13,353.5","13,323.5","-0.12"
"Mar 15, 2017","13,365.0","13,365.0","13,380.0","13,365.0","-0.05"
"Mar 14, 2017","13,371.5","13,356.5","13,373.5","13,356.5","0.12"
"Mar 13, 2017","13,356.0","13,351.0","13,366.0","13,351.0","-0.17"
"Mar 10, 2017","13,379.0","13,386.0","13,396.0","13,379.0","-0.06"
"Mar 09, 2017","13,386.5","13,366.5","13,386.5","13,366.5","0.27"
"Mar 08, 2017","13,350.0","13,350.0","13,353.0","13,338.0","0.02"
"Mar 07, 2017","13,347.0","13,339.0","13,351.0","13,339.0","-0.02"
"Mar 06, 2017","13,350.0","13,362.0","13,372.0","13,342.0","-0.24"
"Mar 03, 2017","13,382.5","13,362.5","13,382.5","13,362.5","0.18"
"Mar 02, 2017","13,358.5","13,361.5","13,366.5","13,351.5","-0.03"
"Mar 01, 2017","13,362.0","13,356.0","13,366.0","13,351.0","0.19"
"Feb 28, 2017","13,336.0","13,350.0","13,355.0","13,336.0","-0.05"
"Feb 27, 2017","13,342.5","13,331.5","13,349.5","13,331.5","0.09"
"Feb 24, 2017","13,330.5","13,326.5","13,337.5","13,326.5","-0.15"
"Feb 23, 2017","13,351.0","13,356.0","13,363.0","13,344.0","-0.12"
"Feb 22, 2017","13,367.0","13,360.0","13,368.0","13,350.0","-0.04"
"Feb 21, 2017","13,372.5","13,367.5","13,377.5","13,360.5","0.14"
"Feb 20, 2017","13,354.0","13,331.0","13,359.0","13,326.0","0.16"
"Feb 17, 2017","13,332.5","13,327.5","13,337.5","13,322.5","0.09"
"Feb 16, 2017","13,320.0","13,315.0","13,336.0","13,315.0","-0.08"
"Feb 15, 2017","13,330.5","13,330.5","13,330.5","13,330.5","0.00"
"Feb 14, 2017","13,330.5","13,322.5","13,334.5","13,315.5","0.03"
"Feb 13, 2017","13,326.5","13,326.5","13,331.5","13,316.5","0.08"
"Feb 10, 2017","13,315.5","13,315.5","13,322.5","13,303.5","0.10"
"Feb 09, 2017","13,302.5","13,312.5","13,317.5","13,282.5","-0.17"
"Feb 08, 2017","13,325.0","13,338.0","13,345.0","13,324.0","-0.03"
"Feb 07, 2017","13,328.5","13,324.5","13,339.5","13,319.5","0.05"
"Feb 06, 2017","13,322.5","13,317.5","13,334.5","13,316.5","-0.17"
"Feb 03, 2017","13,345.0","13,365.0","13,375.0","13,340.0","-0.06"
"Feb 02, 2017","13,352.5","13,362.5","13,377.5","13,347.5","-0.15"
"Feb 01, 2017","13,372.5","13,342.5","13,387.5","13,337.5","0.15"
"Jan 31, 2017","13,352.0","13,340.0","13,360.0","13,335.0","0.05"
"Jan 30, 2017","13,345.0","13,335.0","13,358.0","13,335.0","-0.10"
"Jan 27, 2017","13,358.5","13,356.5","13,366.5","13,346.5","0.17"
"Jan 26, 2017","13,336.0","13,311.0","13,342.0","13,311.0","-0.18"
"Jan 25, 2017","13,360.5","13,339.5","13,364.5","13,334.5","0.22"
"Jan 24, 2017","13,331.0","13,339.0","13,341.0","13,304.0","-0.22"
"Jan 23, 2017","13,360.0","13,380.0","13,385.0","13,345.0","-0.37"
"Jan 20, 2017","13,410.0","13,395.0","13,410.0","13,375.0","0.28"
"Jan 19, 2017","13,373.0","13,375.0","13,385.0","13,355.0","0.23"
"Jan 18, 2017","13,342.5","13,322.5","13,342.5","13,317.5","-0.07"
"Jan 17, 2017","13,351.5","13,351.5","13,381.5","13,331.5","-0.11"
"Jan 16, 2017","13,366.5","13,303.5","13,368.5","13,303.5","0.26"
"Jan 13, 2017","13,331.5","13,295.5","13,333.5","13,293.5","0.31"
"Jan 12, 2017","13,290.0","13,285.0","13,310.0","13,265.0","-0.29"
"Jan 11, 2017","13,329.0","13,311.0","13,331.0","13,301.0","0.11"
"Jan 10, 2017","13,315.0","13,325.0","13,335.0","13,285.0","-0.37"
"Jan 09, 2017","13,365.0","13,390.0","13,398.0","13,365.0","0.00"
"Jan 06, 2017","13,365.0","13,340.0","13,365.0","13,334.0","-0.07"
"Jan 05, 2017","13,375.0","13,405.0","13,405.0","13,315.0","-0.48"
"Jan 04, 2017","13,440.0","13,470.0","13,485.0","13,435.0","-0.29"
"Jan 03, 2017","13,479.5","13,461.5","13,486.5","13,461.5","0.05"
"Jan 02, 2017","13,472.5","13,472.5","13,472.5","13,472.5","0.00"
"Dec 30, 2016","13,472.5","13,447.5","13,472.5","13,422.5","0.07"
"Dec 29, 2016","13,462.5","13,447.5","13,482.5","13,447.5","0.15"
"Dec 28, 2016","13,442.5","13,412.5","13,462.5","13,412.5","-0.04"
"Dec 27, 2016","13,447.5","13,432.5","13,447.5","13,422.5","-0.02"
"Dec 26, 2016","13,450.0","13,450.0","13,450.0","13,450.0","0.00"
"Dec 23, 2016","13,450.0","13,455.0","13,479.0","13,435.0","-0.02"
"Dec 22, 2016","13,452.5","13,452.5","13,452.5","13,427.5","-0.12"
"Dec 21, 2016","13,469.0","13,431.0","13,486.0","13,431.0","0.31"
"Dec 20, 2016","13,427.5","13,372.5","13,427.5","13,372.5","0.33"
"Dec 19, 2016","13,384.0","13,384.0","13,389.0","13,374.0","-0.04"
"Dec 16, 2016","13,390.0","13,405.0","13,435.0","13,365.0","-0.06"
"Dec 15, 2016","13,397.5","13,302.5","13,397.5","13,302.5","0.76"
